node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,0,8,8
0,1,f5,hdiff,0,0,8,8
0,1,f5,hi,0,0,7,8
0,1,f5,hlength,0,0,8,8
0,1,f5,hmax,1,0,7,9
0,1,f5,hnba,0,0,8,8
0,1,f1,hg,0,0,7,8
0,1,f1,hdiff,0,0,7,8
0,1,f2,hg,0,0,7,8
0,1,f2,hdiff,0,0,7,8
0,1,f2,hi,0,0,7,8
0,1,f2,hlength,1,0,7,9
0,1,f2,hmax,1,0,7,9
0,1,f2,hnba,0,0,7,8
0,1,f4,hg,0,0,9,10
0,1,f4,hdiff,0,0,9,10
0,1,f4,hi,0,0,7,8
0,1,f4,hlength,0,0,9,10
0,1,f4,hmax,0,0,9,10
0,1,f4,hnba,0,0,9,10
0,1,f3,hg,0,0,7,8
0,1,f3,hdiff,0,0,7,8
0,1,f3,hi,0,0,8,9
0,1,f3,hlength,0,0,8,8
0,1,f3,hmax,0,0,7,8
0,1,f3,hnba,0,0,7,8
0,1,f6,hg,0,0,8,9
0,1,f6,hdiff,0,0,8,9
0,1,f6,hi,1,0,7,10
0,1,f6,hlength,0,0,8,9
0,1,f6,hmax,1,0,8,10
0,1,f6,hnba,0,0,8,9
1,2,f5,hg,0,0,8,8
1,2,f5,hdiff,0,0,8,8
1,2,f5,hi,0,0,8,8
1,2,f5,hlength,0,0,8,8
1,2,f5,hmax,0,0,7,9
1,2,f5,hnba,0,0,8,8
1,2,f1,hg,0,0,6,8
1,2,f1,hdiff,0,0,6,8
1,2,f2,hg,0,0,8,8
1,2,f2,hdiff,0,0,8,8
1,2,f2,hi,0,0,6,8
1,2,f2,hlength,0,0,7,9
1,2,f2,hmax,0,0,7,9
1,2,f2,hnba,0,0,8,8
1,2,f4,hg,0,0,8,10
1,2,f4,hdiff,0,0,8,10
1,2,f4,hi,0,0,6,8
1,2,f4,hlength,0,0,8,10
1,2,f4,hmax,0,0,8,10
1,2,f4,hnba,0,0,8,10
1,2,f3,hg,0,0,8,8
1,2,f3,hdiff,0,0,8,8
1,2,f3,hi,0,0,7,9
1,2,f3,hlength,0,0,7,8
1,2,f3,hmax,0,0,6,8
1,2,f3,hnba,0,0,8,8
1,2,f6,hg,0,0,8,9
1,2,f6,hdiff,0,0,8,9
1,2,f6,hi,0,0,8,10
1,2,f6,hlength,0,0,8,9
1,2,f6,hmax,0,0,8,10
1,2,f6,hnba,0,0,8,9
2,3,f5,hg,0,0,6,8
2,3,f5,hdiff,0,0,6,8
2,3,f5,hi,0,0,5,8
2,3,f5,hlength,0,0,6,8
2,3,f5,hmax,1,0,5,9
2,3,f5,hnba,0,0,6,8
2,3,f1,hg,0,0,5,8
2,3,f1,hdiff,0,0,5,8
2,3,f2,hg,0,0,6,8
2,3,f2,hdiff,0,0,6,8
2,3,f2,hi,0,0,5,8
2,3,f2,hlength,0,0,7,9
2,3,f2,hmax,0,0,6,9
2,3,f2,hnba,0,0,6,8
2,3,f4,hg,0,0,7,10
2,3,f4,hdiff,0,0,7,10
2,3,f4,hi,0,0,5,8
2,3,f4,hlength,0,0,7,10
2,3,f4,hmax,0,0,7,10
2,3,f4,hnba,0,0,7,10
2,3,f3,hg,0,0,7,8
2,3,f3,hdiff,0,0,7,8
2,3,f3,hi,0,0,6,9
2,3,f3,hlength,0,0,7,8
2,3,f3,hmax,0,0,5,8
2,3,f3,hnba,0,0,6,8
2,3,f6,hg,0,0,6,9
2,3,f6,hdiff,0,0,6,9
2,3,f6,hi,1,0,6,10
2,3,f6,hlength,0,0,6,9
2,3,f6,hmax,1,0,6,10
2,3,f6,hnba,0,0,6,9
3,4,f5,hg,0,0,6,8
3,4,f5,hdiff,0,0,6,8
3,4,f5,hi,0,0,5,8
3,4,f5,hlength,0,0,6,8
3,4,f5,hmax,0,0,5,9
3,4,f5,hnba,0,0,6,8
3,4,f1,hg,0,0,5,8
3,4,f1,hdiff,0,0,5,8
3,4,f2,hg,0,0,6,8
3,4,f2,hdiff,0,0,6,8
3,4,f2,hi,0,0,5,8
3,4,f2,hlength,0,0,7,9
3,4,f2,hmax,0,0,5,9
3,4,f2,hnba,0,0,7,8
3,4,f4,hg,0,0,6,10
3,4,f4,hdiff,0,0,6,10
3,4,f4,hi,0,0,5,8
3,4,f4,hlength,0,0,6,10
3,4,f4,hmax,0,0,7,10
3,4,f4,hnba,0,0,6,10
3,4,f3,hg,0,0,7,8
3,4,f3,hdiff,0,0,7,8
3,4,f3,hi,0,0,6,9
3,4,f3,hlength,0,0,7,8
3,4,f3,hmax,0,0,7,8
3,4,f3,hnba,0,0,7,8
3,4,f6,hg,0,0,6,9
3,4,f6,hdiff,0,0,6,9
3,4,f6,hi,1,0,5,10
3,4,f6,hlength,0,0,6,9
3,4,f6,hmax,0,0,6,10
3,4,f6,hnba,0,0,6,9
4,4,f5,hg,0,0,4,8
4,4,f5,hdiff,0,0,4,8
4,4,f5,hi,0,0,4,8
4,4,f5,hlength,0,0,4,8
4,4,f5,hmax,0,0,5,9
4,4,f5,hnba,0,0,5,8
4,4,f1,hg,0,0,4,8
4,4,f1,hdiff,0,0,4,8
4,4,f2,hg,0,0,4,8
4,4,f2,hdiff,0,0,4,8
4,4,f2,hi,0,0,4,8
4,4,f2,hlength,0,0,5,9
4,4,f2,hmax,1,0,4,9
4,4,f2,hnba,0,0,4,8
4,4,f4,hg,1,0,4,10
4,4,f4,hdiff,1,0,4,10
4,4,f4,hi,0,0,4,8
4,4,f4,hlength,1,0,4,10
4,4,f4,hmax,1,0,5,10
4,4,f4,hnba,0,0,9,10
4,4,f3,hg,0,0,4,8
4,4,f3,hdiff,0,0,4,8
4,4,f3,hi,1,0,4,9
4,4,f3,hlength,0,0,4,8
4,4,f3,hmax,0,0,4,8
4,4,f3,hnba,0,0,4,8
4,4,f6,hg,1,0,4,9
4,4,f6,hdiff,1,0,4,9
4,4,f6,hi,1,0,4,10
4,4,f6,hlength,1,0,4,9
4,4,f6,hmax,1,0,5,10
4,4,f6,hnba,0,0,5,9
5,5,f5,hg,0,0,8,8
5,5,f5,hdiff,0,0,8,8
5,5,f5,hi,0,0,8,8
5,5,f5,hlength,0,0,8,8
5,5,f5,hmax,0,0,9,9
5,5,f5,hnba,0,0,8,8
5,5,f1,hg,0,0,8,8
5,5,f1,hdiff,0,0,8,8
5,5,f2,hg,0,0,9,8
5,5,f2,hdiff,0,0,9,8
5,5,f2,hi,0,0,8,8
5,5,f2,hlength,0,0,8,9
5,5,f2,hmax,0,0,8,9
5,5,f2,hnba,0,0,9,8
5,5,f4,hg,0,0,9,10
5,5,f4,hdiff,0,0,9,10
5,5,f4,hi,0,0,8,8
5,5,f4,hlength,0,0,10,10
5,5,f4,hmax,0,0,10,10
5,5,f4,hnba,0,0,10,10
5,5,f3,hg,0,0,9,8
5,5,f3,hdiff,0,0,9,8
5,5,f3,hi,0,0,9,9
5,5,f3,hlength,0,0,9,8
5,5,f3,hmax,0,0,9,8
5,5,f3,hnba,0,0,9,8
5,5,f6,hg,0,0,9,9
5,5,f6,hdiff,0,0,9,9
5,5,f6,hi,0,0,10,10
5,5,f6,hlength,0,0,9,9
5,5,f6,hmax,0,0,9,10
5,5,f6,hnba,0,0,9,9
6,5,f5,hg,0,0,4,8
6,5,f5,hdiff,0,0,4,8
6,5,f5,hi,0,0,4,8
6,5,f5,hlength,0,0,4,8
6,5,f5,hmax,0,0,5,9
6,5,f5,hnba,0,0,4,8
6,5,f1,hg,0,0,4,8
6,5,f1,hdiff,0,0,4,8
6,5,f2,hg,0,0,4,8
6,5,f2,hdiff,0,0,4,8
6,5,f2,hi,0,0,4,8
6,5,f2,hlength,0,0,4,9
6,5,f2,hmax,0,0,4,9
6,5,f2,hnba,0,0,5,8
6,5,f4,hg,0,0,5,10
6,5,f4,hdiff,0,0,5,10
6,5,f4,hi,0,0,4,8
6,5,f4,hlength,0,0,5,10
6,5,f4,hmax,0,0,5,10
6,5,f4,hnba,0,0,5,10
6,5,f3,hg,0,0,5,8
