node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,0,9,10
0,1,f5,hdiff,0,0,9,10
0,1,f5,hi,0,0,7,8
0,1,f5,hlength,1,0,7,10
0,1,f5,hmax,0,0,7,8
0,1,f5,hnba,1,0,7,10
0,1,f1,hg,0,0,9,10
0,1,f1,hdiff,0,0,9,10
0,1,f2,hg,0,0,9,10
0,1,f2,hdiff,0,0,9,10
0,1,f2,hi,0,0,9,8
0,1,f2,hlength,0,0,7,8
0,1,f2,hmax,0,0,7,8
0,1,f2,hnba,0,0,7,8
0,1,f4,hg,0,0,9,10
0,1,f4,hdiff,0,0,9,10
0,1,f4,hi,0,0,9,10
0,1,f4,hlength,0,0,9,10
0,1,f4,hmax,0,0,7,8
0,1,f4,hnba,0,0,9,10
0,1,f3,hg,0,0,7,8
0,1,f3,hdiff,0,0,7,8
0,1,f3,hi,0,0,7,8
0,1,f3,hlength,0,0,7,8
0,1,f3,hmax,0,0,9,10
0,1,f3,hnba,0,0,7,8
0,1,f6,hg,0,0,9,10
0,1,f6,hdiff,0,0,9,10
0,1,f6,hi,0,0,9,10
0,1,f6,hlength,0,0,9,10
0,1,f6,hmax,0,0,7,8
0,1,f6,hnba,0,0,9,10
1,2,f5,hg,0,0,8,10
1,2,f5,hdiff,0,0,8,10
1,2,f5,hi,0,0,8,8
1,2,f5,hlength,1,0,6,10
1,2,f5,hmax,0,0,6,8
1,2,f5,hnba,1,0,6,10
1,2,f1,hg,0,0,8,10
1,2,f1,hdiff,0,0,8,10
1,2,f2,hg,0,0,8,10
1,2,f2,hdiff,0,0,8,10
1,2,f2,hi,0,0,8,8
1,2,f2,hlength,0,0,6,8
1,2,f2,hmax,0,0,6,8
1,2,f2,hnba,0,0,6,8
1,2,f4,hg,0,0,8,10
1,2,f4,hdiff,0,0,8,10
1,2,f4,hi,0,0,8,10
1,2,f4,hlength,0,0,8,10
1,2,f4,hmax,0,0,6,8
1,2,f4,hnba,0,0,8,10
1,2,f3,hg,0,0,6,8
1,2,f3,hdiff,0,0,6,8
1,2,f3,hi,0,0,6,8
1,2,f3,hlength,0,0,6,8
1,2,f3,hmax,0,0,8,10
1,2,f3,hnba,0,0,6,8
1,2,f6,hg,0,0,8,10
1,2,f6,hdiff,0,0,8,10
1,2,f6,hi,0,0,8,10
1,2,f6,hlength,0,0,8,10
1,2,f6,hmax,0,0,6,8
1,2,f6,hnba,0,0,8,10
2,2,f5,hg,0,0,8,10
2,2,f5,hdiff,0,0,8,10
2,2,f5,hi,0,0,8,8
2,2,f5,hlength,0,0,8,10
2,2,f5,hmax,0,0,6,8
2,2,f5,hnba,0,0,8,10
2,2,f1,hg,0,0,8,10
2,2,f1,hdiff,0,0,8,10
2,2,f2,hg,0,0,8,10
2,2,f2,hdiff,0,0,8,10
2,2,f2,hi,0,0,8,8
2,2,f2,hlength,0,0,6,8
2,2,f2,hmax,0,0,6,8
2,2,f2,hnba,0,0,6,8
2,2,f4,hg,0,0,8,10
2,2,f4,hdiff,0,0,8,10
2,2,f4,hi,0,0,8,10
2,2,f4,hlength,0,0,8,10
2,2,f4,hmax,0,0,6,8
2,2,f4,hnba,0,0,8,10
2,2,f3,hg,0,0,6,8
2,2,f3,hdiff,0,0,6,8
2,2,f3,hi,0,0,6,8
2,2,f3,hlength,0,0,6,8
2,2,f3,hmax,0,0,8,10
2,2,f3,hnba,0,0,6,8
2,2,f6,hg,0,0,8,10
2,2,f6,hdiff,0,0,8,10
2,2,f6,hi,0,0,8,10
2,2,f6,hlength,0,0,8,10
2,2,f6,hmax,0,0,6,8
2,2,f6,hnba,0,0,8,10
3,3,f5,hg,0,0,9,10
3,3,f5,hdiff,0,0,9,10
3,3,f5,hi,0,0,9,8
3,3,f5,hlength,0,0,7,10
3,3,f5,hmax,0,0,7,8
3,3,f5,hnba,0,0,7,10
3,3,f1,hg,0,0,9,10
3,3,f1,hdiff,0,0,9,10
