node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hnba,0,0,14,13
0,1,f5,hlength,0,0,14,13
0,1,f5,hi,0,0,14,15
0,1,f5,hg,0,0,14,13
0,1,f2,hnba,0,0,10,11
0,1,f2,hmax,0,0,14,15
0,1,f2,hlength,0,0,10,11
0,1,f2,hi,0,0,12,13
0,1,f2,hdiff,0,0,12,13
0,1,f2,hg,0,0,12,13
0,1,f3,hnba,0,0,14,15
0,1,f3,hmax,0,0,10,11
0,1,f3,hlength,0,0,14,15
0,1,f3,hi,0,0,14,15
0,1,f3,hdiff,0,0,14,15
0,1,f3,hg,0,0,14,15
0,1,f1,hnba,0,0,10,11
0,1,f1,hlength,0,0,10,11
0,1,f1,hdiff,0,0,14,15
0,1,f4,hnba,0,0,12,13
0,1,f4,hlength,0,0,12,13
0,1,f4,hi,0,0,12,13
1,2,f5,hnba,0,0,11,13
1,2,f5,hlength,0,0,11,13
1,2,f5,hi,0,0,13,15
1,2,f5,hg,0,0,11,13
1,2,f2,hnba,0,0,11,11
1,2,f2,hmax,1,0,11,15
1,2,f2,hlength,0,0,11,11
1,2,f2,hi,0,0,11,13
1,2,f2,hdiff,0,0,11,13
1,2,f2,hg,0,0,11,13
1,2,f3,hnba,0,0,13,15
1,2,f3,hmax,0,0,9,11
1,2,f3,hlength,0,0,13,15
1,2,f3,hi,0,0,13,15
1,2,f3,hdiff,0,0,13,15
1,2,f3,hg,0,0,13,15
1,2,f1,hnba,0,0,11,11
1,2,f1,hlength,0,0,11,11
1,2,f1,hdiff,0,0,13,15
1,2,f4,hnba,1,0,9,13
1,2,f4,hlength,1,0,9,13
1,2,f4,hi,0,0,13,13
2,2,f5,hnba,0,0,11,13
2,2,f5,hlength,0,0,11,13
2,2,f5,hi,0,0,13,15
2,2,f5,hg,0,0,11,13
2,2,f2,hnba,0,0,11,11
2,2,f2,hmax,0,0,13,15
2,2,f2,hlength,0,0,11,11
2,2,f2,hi,0,0,11,13
2,2,f2,hdiff,0,0,11,13
2,2,f2,hg,0,0,11,13
2,2,f3,hnba,0,0,13,15
2,2,f3,hmax,0,0,9,11
2,2,f3,hlength,0,0,13,15
2,2,f3,hi,0,0,13,15
2,2,f3,hdiff,0,0,13,15
2,2,f3,hg,0,0,13,15
2,2,f1,hnba,0,0,11,11
2,2,f1,hlength,0,0,11,11
2,2,f1,hdiff,0,0,13,15
2,2,f4,hnba,1,0,9,13
2,2,f4,hlength,1,0,9,13
2,2,f4,hi,0,0,11,13
3,2,f5,hnba,0,0,11,13
3,2,f5,hlength,0,0,11,13
3,2,f5,hi,0,0,13,15
3,2,f5,hg,0,0,11,13
3,2,f2,hnba,0,0,11,11
3,2,f2,hmax,1,0,11,15
3,2,f2,hlength,0,0,11,11
3,2,f2,hi,0,0,11,13
3,2,f2,hdiff,1,0,9,13
3,2,f2,hg,1,0,9,13
3,2,f3,hnba,0,0,13,15
3,2,f3,hmax,0,0,9,11
3,2,f3,hlength,0,0,13,15
3,2,f3,hi,0,0,13,15
3,2,f3,hdiff,0,0,13,15
3,2,f3,hg,0,0,13,15
3,2,f1,hnba,0,0,11,11
3,2,f1,hlength,0,0,11,11
3,2,f1,hdiff,0,0,13,15
3,2,f4,hnba,0,0,11,13
3,2,f4,hlength,0,0,11,13
3,2,f4,hi,0,0,11,13
4,3,f5,hnba,0,0,14,13
4,3,f5,hlength,0,0,14,13
4,3,f5,hi,0,0,12,15
4,3,f5,hg,0,0,14,13
4,3,f2,hnba,0,0,12,11
4,3,f2,hmax,0,0,12,15
4,3,f2,hlength,0,0,12,11
4,3,f2,hi,0,0,12,13
4,3,f2,hdiff,0,0,10,13
4,3,f2,hg,0,0,10,13
4,3,f3,hnba,0,0,14,15
4,3,f3,hmax,0,0,10,11
4,3,f3,hlength,0,0,14,15
4,3,f3,hi,0,0,14,15
4,3,f3,hdiff,0,0,14,15
4,3,f3,hg,0,0,14,15
4,3,f1,hnba,0,0,12,11
4,3,f1,hlength,0,0,12,11
4,3,f1,hdiff,0,0,14,15
4,3,f4,hnba,0,0,12,13
4,3,f4,hlength,0,0,12,13
4,3,f4,hi,0,0,12,13
5,3,f5,hnba,0,0,12,13
5,3,f5,hlength,0,0,12,13
5,3,f5,hi,1,0,10,15
5,3,f5,hg,0,0,12,13
5,3,f2,hnba,0,0,10,11
5,3,f2,hmax,0,0,12,15
5,3,f2,hlength,0,0,10,11
5,3,f2,hi,0,0,10,13
