node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,0,6,7
0,1,f5,hdiff,0,0,6,7
0,1,f5,hi,0,0,6,7
0,1,f5,hlength,0,0,6,7
0,1,f5,hmax,0,0,6,7
0,1,f5,hnba,0,0,14,11
0,1,f1,hg,0,0,6,7
0,1,f1,hdiff,0,0,6,7
0,1,f2,hg,0,0,6,7
0,1,f2,hdiff,0,0,6,7
0,1,f2,hi,0,0,6,7
0,1,f2,hlength,0,0,6,7
0,1,f2,hmax,0,0,6,7
0,1,f2,hnba,0,0,8,7
0,1,f4,hg,0,0,14,15
0,1,f4,hdiff,0,0,8,9
0,1,f4,hi,0,0,14,13
0,1,f4,hlength,0,0,14,15
0,1,f4,hmax,0,0,6,7
0,1,f4,hnba,0,0,8,9
0,1,f3,hg,1,0,10,14
0,1,f3,hdiff,0,0,8,7
0,1,f3,hi,0,0,6,7
0,1,f3,hlength,0,0,10,8
0,1,f3,hmax,0,0,12,7
0,1,f3,hnba,1,0,8,12
0,1,f6,hg,1,0,6,13
0,1,f6,hdiff,1,0,6,9
0,1,f6,hi,0,0,14,11
0,1,f6,hlength,0,0,14,13
0,1,f6,hmax,0,0,8,7
0,1,f6,hnba,0,0,14,15
1,1,f5,hg,0,0,8,7
1,1,f5,hdiff,0,0,8,7
1,1,f5,hi,0,0,8,7
1,1,f5,hlength,0,0,8,7
1,1,f5,hmax,0,0,8,7
1,1,f5,hnba,1,0,8,11
1,1,f1,hg,0,0,8,7
1,1,f1,hdiff,0,0,8,7
1,1,f2,hg,0,0,8,7
1,1,f2,hdiff,0,0,8,7
1,1,f2,hi,0,0,8,7
1,1,f2,hlength,0,0,8,7
1,1,f2,hmax,0,0,8,7
1,1,f2,hnba,0,0,8,7
1,1,f4,hg,1,0,8,15
1,1,f4,hdiff,0,0,8,9
1,1,f4,hi,1,0,8,13
1,1,f4,hlength,1,0,8,15
1,1,f4,hmax,0,0,8,7
1,1,f4,hnba,0,0,8,9
1,1,f3,hg,1,0,8,14
1,1,f3,hdiff,0,0,8,7
1,1,f3,hi,0,0,8,7
1,1,f3,hlength,0,0,8,8
1,1,f3,hmax,0,0,8,7
1,1,f3,hnba,1,0,8,12
1,1,f6,hg,1,0,8,13
1,1,f6,hdiff,0,0,8,9
1,1,f6,hi,1,0,8,11
1,1,f6,hlength,1,0,8,13
1,1,f6,hmax,0,0,8,7
1,1,f6,hnba,1,0,8,15
2,1,f5,hg,0,0,6,7
2,1,f5,hdiff,0,0,6,7
2,1,f5,hi,0,0,7,7
2,1,f5,hlength,0,0,6,7
2,1,f5,hmax,0,0,7,7
2,1,f5,hnba,1,0,8,11
2,1,f1,hg,0,0,6,7
2,1,f1,hdiff,0,0,6,7
2,1,f2,hg,0,0,6,7
2,1,f2,hdiff,0,0,6,7
2,1,f2,hi,0,0,7,7
2,1,f2,hlength,0,0,6,7
2,1,f2,hmax,0,0,7,7
