node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,0,12,12
0,1,f5,hdiff,1,0,11,13
0,1,f5,hi,0,0,12,13
0,1,f5,hlength,0,0,12,12
0,1,f5,hmax,0,0,12,12
0,1,f5,hnba,0,0,12,13
0,1,f1,hg,0,0,10,11
0,1,f1,hdiff,0,0,10,11
0,1,f2,hg,1,0,10,12
0,1,f2,hdiff,0,0,12,13
0,1,f2,hi,0,0,10,11
0,1,f2,hlength,1,0,12,14
0,1,f2,hmax,0,0,11,11
0,1,f2,hnba,0,0,15,11
0,1,f4,hg,0,0,16,15
0,1,f4,hdiff,1,0,12,15
0,1,f4,hi,0,0,10,11
0,1,f4,hlength,0,0,19,14
0,1,f4,hmax,0,0,16,15
0,1,f4,hnba,1,0,23,26
0,1,f3,hg,0,0,15,11
0,1,f3,hdiff,1,0,11,13
0,1,f3,hi,0,0,12,13
0,1,f3,hlength,0,0,16,14
0,1,f3,hmax,0,0,12,13
0,1,f3,hnba,0,0,15,11
0,1,f6,hg,0,0,17,15
0,1,f6,hdiff,0,0,15,15
0,1,f6,hi,0,0,19,15
0,1,f6,hlength,0,0,16,14
0,1,f6,hmax,1,0,13,15
0,1,f6,hnba,0,0,15,14
1,2,f5,hg,0,0,10,12
1,2,f5,hdiff,0,0,11,13
1,2,f5,hi,0,0,13,13
1,2,f5,hlength,0,0,12,12
1,2,f5,hmax,0,0,10,12
1,2,f5,hnba,0,0,11,13
1,2,f1,hg,0,0,9,11
1,2,f1,hdiff,0,0,9,11
1,2,f2,hg,0,0,12,12
1,2,f2,hdiff,0,0,12,13
1,2,f2,hi,0,0,9,11
1,2,f2,hlength,1,0,11,14
1,2,f2,hmax,0,0,9,11
1,2,f2,hnba,0,0,12,11
1,2,f4,hg,0,0,15,15
1,2,f4,hdiff,1,0,11,15
1,2,f4,hi,0,0,9,11
1,2,f4,hlength,0,0,24,14
1,2,f4,hmax,0,0,13,15
1,2,f4,hnba,0,0,26,26
1,2,f3,hg,0,0,13,11
1,2,f3,hdiff,0,0,12,13
1,2,f3,hi,0,0,11,13
1,2,f3,hlength,1,0,10,14
1,2,f3,hmax,0,0,11,13
1,2,f3,hnba,0,0,12,11
1,2,f6,hg,1,0,12,15
1,2,f6,hdiff,0,0,13,15
1,2,f6,hi,0,0,17,15
1,2,f6,hlength,0,0,17,14
1,2,f6,hmax,0,0,13,15
1,2,f6,hnba,0,0,13,14
2,2,f5,hg,0,0,10,12
2,2,f5,hdiff,0,0,11,13
2,2,f5,hi,0,0,13,13
2,2,f5,hlength,0,0,12,12
2,2,f5,hmax,0,0,10,12
2,2,f5,hnba,0,0,11,13
2,2,f1,hg,0,0,9,11
2,2,f1,hdiff,0,0,9,11
2,2,f2,hg,0,0,12,12
2,2,f2,hdiff,0,0,12,13
2,2,f2,hi,0,0,9,11
2,2,f2,hlength,1,0,11,14
2,2,f2,hmax,0,0,9,11
2,2,f2,hnba,0,0,12,11
2,2,f4,hg,0,0,15,15
2,2,f4,hdiff,1,0,11,15
2,2,f4,hi,0,0,9,11
2,2,f4,hlength,0,0,24,14
2,2,f4,hmax,0,0,13,15
2,2,f4,hnba,0,0,26,26
2,2,f3,hg,0,0,13,11
2,2,f3,hdiff,0,0,12,13
2,2,f3,hi,0,0,11,13
2,2,f3,hlength,1,0,10,14
2,2,f3,hmax,0,0,11,13
2,2,f3,hnba,0,0,12,11
2,2,f6,hg,1,0,12,15
2,2,f6,hdiff,0,0,13,15
2,2,f6,hi,0,0,17,15
2,2,f6,hlength,0,0,17,14
2,2,f6,hmax,0,0,13,15
2,2,f6,hnba,0,0,13,14
3,3,f5,hg,1,0,8,12
3,3,f5,hdiff,1,0,8,13
3,3,f5,hi,1,0,9,13
3,3,f5,hlength,1,0,8,12
3,3,f5,hmax,1,0,8,12
3,3,f5,hnba,0,0,10,13
3,3,f1,hg,0,0,8,11
3,3,f1,hdiff,0,0,8,11
3,3,f2,hg,0,0,10,12
3,3,f2,hdiff,0,0,10,13
3,3,f2,hi,0,0,8,11
3,3,f2,hlength,0,0,11,14
3,3,f2,hmax,0,0,8,11
3,3,f2,hnba,0,0,11,11
3,3,f4,hg,0,0,16,15
3,3,f4,hdiff,0,0,14,15
3,3,f4,hi,0,0,8,11
3,3,f4,hlength,0,0,15,14
3,3,f4,hmax,0,0,12,15
3,3,f4,hnba,0,0,23,26
3,3,f3,hg,0,0,12,11
3,3,f3,hdiff,0,0,16,13
3,3,f3,hi,0,0,10,13
3,3,f3,hlength,1,0,9,14
3,3,f3,hmax,0,0,14,13
3,3,f3,hnba,0,0,11,11
3,3,f6,hg,1,0,11,15
3,3,f6,hdiff,1,0,11,15
3,3,f6,hi,0,0,19,15
3,3,f6,hlength,0,0,13,14
3,3,f6,hmax,1,0,11,15
3,3,f6,hnba,0,0,11,14
4,4,f5,hg,0,0,8,12
4,4,f5,hdiff,0,0,9,13
4,4,f5,hi,0,0,9,13
4,4,f5,hlength,0,0,10,12
4,4,f5,hmax,0,0,8,12
4,4,f5,hnba,1,0,8,13
4,4,f1,hg,0,0,7,11
4,4,f1,hdiff,0,0,7,11
4,4,f2,hg,0,0,9,12
4,4,f2,hdiff,0,0,9,13
4,4,f2,hi,0,0,7,11
4,4,f2,hlength,0,0,10,14
4,4,f2,hmax,0,0,7,11
4,4,f2,hnba,0,0,9,11
4,4,f4,hg,0,0,15,15
4,4,f4,hdiff,0,0,13,15
4,4,f4,hi,0,0,7,11
4,4,f4,hlength,0,0,14,14
4,4,f4,hmax,0,0,11,15
4,4,f4,hnba,0,0,22,26
4,4,f3,hg,0,0,11,11
4,4,f3,hdiff,0,0,15,13
4,4,f3,hi,1,0,8,13
4,4,f3,hlength,1,0,8,14
4,4,f3,hmax,0,0,13,13
4,4,f3,hnba,0,0,9,11
4,4,f6,hg,0,0,11,15
4,4,f6,hdiff,1,0,9,15
4,4,f6,hi,0,0,15,15
4,4,f6,hlength,0,0,10,14
4,4,f6,hmax,0,0,11,15
4,4,f6,hnba,0,0,15,14
5,5,f5,hg,0,0,8,12
5,5,f5,hdiff,1,0,7,13
5,5,f5,hi,1,0,6,13
5,5,f5,hlength,1,0,6,12
5,5,f5,hmax,0,0,8,12
5,5,f5,hnba,0,0,8,13
5,5,f1,hg,0,0,6,11
5,5,f1,hdiff,0,0,6,11
5,5,f2,hg,0,0,7,12
