node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f6,hnba,0,0,154,17
0,1,f6,hlength,0,0,118,41
0,1,f6,hi,0,0,98,27
0,1,f6,hg,0,0,16,13
0,1,f3,hnba,1,0,30,35
0,1,f3,hmax,1,0,24,27
0,1,f3,hlength,0,0,16,15
0,1,f3,hi,0,0,16,17
0,1,f3,hdiff,0,0,14,13
0,1,f3,hg,0,0,16,11
0,1,f4,hnba,0,0,110,109
0,1,f4,hmax,0,0,24,21
0,1,f4,hlength,1,0,180,189
0,1,f4,hi,0,0,92,41
0,1,f4,hdiff,0,0,16,15
0,1,f4,hg,0,0,12,11
0,1,f2,hnba,1,0,30,35
0,1,f2,hlength,1,0,24,27
0,1,f2,hdiff,0,0,16,15
0,1,f5,hnba,0,0,24,13
0,1,f5,hlength,0,0,24,19
0,1,f5,hi,0,0,16,15
1,1,f6,hnba,0,0,110,17
1,1,f6,hlength,0,0,106,41
1,1,f6,hi,0,0,132,27
1,1,f6,hg,0,0,14,13
1,1,f3,hnba,0,0,36,35
1,1,f3,hmax,0,0,36,27
1,1,f3,hlength,0,0,16,15
1,1,f3,hi,0,0,16,17
1,1,f3,hdiff,0,0,16,13
1,1,f3,hg,0,0,12,11
1,1,f4,hnba,0,0,206,109
1,1,f4,hmax,0,0,24,21
1,1,f4,hlength,1,0,178,189
1,1,f4,hi,0,0,140,41
1,1,f4,hdiff,0,0,14,15
1,1,f4,hg,0,0,10,11
1,1,f2,hnba,0,0,36,35
1,1,f2,hlength,0,0,28,27
1,1,f2,hdiff,0,0,14,15
1,1,f5,hnba,0,0,28,13
1,1,f5,hlength,0,0,18,19
1,1,f5,hi,1,0,12,15
2,1,f6,hnba,0,0,132,17
2,1,f6,hlength,0,0,106,41
2,1,f6,hi,0,0,118,27
2,1,f6,hg,0,0,14,13
2,1,f3,hnba,1,0,14,35
2,1,f3,hmax,0,0,28,27
2,1,f3,hlength,0,0,16,15
2,1,f3,hi,0,0,16,17
2,1,f3,hdiff,0,0,16,13
2,1,f3,hg,0,0,14,11
2,1,f4,hnba,0,0,148,109
2,1,f4,hmax,0,0,24,21
2,1,f4,hlength,1,0,180,189
2,1,f4,hi,0,0,112,41
2,1,f4,hdiff,0,0,14,15
2,1,f4,hg,0,0,10,11
2,1,f2,hnba,1,0,14,35
2,1,f2,hlength,0,0,28,27
2,1,f2,hdiff,0,0,14,15
2,1,f5,hnba,0,0,22,13
2,1,f5,hlength,0,0,18,19
2,1,f5,hi,0,0,16,15
3,1,f6,hnba,0,0,114,17
3,1,f6,hlength,0,0,112,41
3,1,f6,hi,0,0,122,27
3,1,f6,hg,0,0,14,13
3,1,f3,hnba,0,0,34,35
3,1,f3,hmax,0,0,28,27
3,1,f3,hlength,0,0,16,15
3,1,f3,hi,0,0,16,17
3,1,f3,hdiff,0,0,14,13
3,1,f3,hg,0,0,14,11
3,1,f4,hnba,1,0,74,109
3,1,f4,hmax,0,0,24,21
3,1,f4,hlength,1,0,182,189
3,1,f4,hi,0,0,88,41
3,1,f4,hdiff,0,0,14,15
3,1,f4,hg,0,0,10,11
3,1,f2,hnba,0,0,34,35
3,1,f2,hlength,0,0,40,27
3,1,f2,hdiff,0,0,14,15
3,1,f5,hnba,0,0,12,13
3,1,f5,hlength,0,0,18,19
3,1,f5,hi,1,0,12,15
4,1,f6,hnba,0,0,136,17
4,1,f6,hlength,0,0,112,41
4,1,f6,hi,0,0,118,27
4,1,f6,hg,0,0,14,13
4,1,f3,hnba,0,0,34,35
4,1,f3,hmax,1,0,24,27
4,1,f3,hlength,0,0,16,15
4,1,f3,hi,0,0,16,17
4,1,f3,hdiff,0,0,16,13
4,1,f3,hg,0,0,14,11
4,1,f4,hnba,0,0,140,109
4,1,f4,hmax,0,0,24,21
4,1,f4,hlength,1,0,180,189
4,1,f4,hi,0,0,120,41
4,1,f4,hdiff,0,0,14,15
4,1,f4,hg,0,0,10,11
4,1,f2,hnba,0,0,34,35
4,1,f2,hlength,0,0,40,27
4,1,f2,hdiff,0,0,14,15
4,1,f5,hnba,0,0,12,13
4,1,f5,hlength,0,0,18,19
4,1,f5,hi,1,0,12,15
5,1,f6,hnba,0,0,130,17
5,1,f6,hlength,0,0,108,41
5,1,f6,hi,0,0,136,27
