node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,0,16,16
0,1,f5,hdiff,0,0,22,22
0,1,f5,hi,0,0,16,16
0,1,f5,hlength,0,0,16,16
0,1,f5,hmax,0,0,16,16
0,1,f5,hnba,1,0,20,22
0,1,f1,hg,0,0,15,16
0,1,f1,hdiff,0,0,15,16
0,1,f2,hg,0,0,23,23
0,1,f2,hdiff,1,0,22,29
0,1,f2,hi,0,0,22,22
0,1,f2,hlength,1,0,19,21
0,1,f2,hmax,0,0,18,15
0,1,f2,hnba,0,0,25,24
0,1,f4,hg,0,0,109,110
0,1,f4,hdiff,0,0,51,52
0,1,f4,hi,1,0,109,133
0,1,f4,hlength,0,0,109,110
0,1,f4,hmax,0,0,24,25
0,1,f4,hnba,0,0,52,53
0,1,f3,hg,0,0,28,28
0,1,f3,hdiff,0,0,30,26
0,1,f3,hi,0,0,29,27
0,1,f3,hlength,0,0,22,21
0,1,f3,hmax,0,0,31,25
0,1,f3,hnba,0,0,25,24
0,1,f6,hg,0,0,26,22
0,1,f6,hdiff,0,0,36,22
0,1,f6,hi,0,0,40,24
0,1,f6,hlength,1,0,28,32
0,1,f6,hmax,0,0,24,20
0,1,f6,hnba,0,0,38,28
1,1,f5,hg,0,0,16,16
1,1,f5,hdiff,0,0,22,22
1,1,f5,hi,0,0,15,16
1,1,f5,hlength,0,0,16,16
1,1,f5,hmax,0,0,20,16
1,1,f5,hnba,0,0,21,22
1,1,f1,hg,0,0,15,16
1,1,f1,hdiff,0,0,16,16
1,1,f2,hg,0,0,23,23
1,1,f2,hdiff,1,0,24,29
1,1,f2,hi,1,0,20,22
1,1,f2,hlength,0,0,22,21
1,1,f2,hmax,0,0,15,15
1,1,f2,hnba,0,0,25,24
1,1,f4,hg,0,0,109,110
1,1,f4,hdiff,0,0,52,52
1,1,f4,hi,1,0,113,133
1,1,f4,hlength,0,0,109,110
1,1,f4,hmax,0,0,25,25
1,1,f4,hnba,0,0,53,53
1,1,f3,hg,0,0,28,28
1,1,f3,hdiff,0,0,37,26
1,1,f3,hi,0,0,26,27
1,1,f3,hlength,0,0,21,21
1,1,f3,hmax,0,0,24,25
1,1,f3,hnba,0,0,25,24
1,1,f6,hg,0,0,22,22
1,1,f6,hdiff,0,0,22,22
1,1,f6,hi,1,0,20,24
1,1,f6,hlength,0,0,32,32
1,1,f6,hmax,0,0,20,20
1,1,f6,hnba,0,0,28,28
2,1,f5,hg,0,0,16,16
2,1,f5,hdiff,0,0,22,22
2,1,f5,hi,0,0,16,16
2,1,f5,hlength,0,0,16,16
2,1,f5,hmax,0,0,20,16
2,1,f5,hnba,0,0,21,22
2,1,f1,hg,0,0,15,16
2,1,f1,hdiff,0,0,16,16
2,1,f2,hg,0,0,23,23
2,1,f2,hdiff,1,0,24,29
2,1,f2,hi,0,0,29,22
2,1,f2,hlength,0,0,22,21
2,1,f2,hmax,0,0,15,15
2,1,f2,hnba,0,0,25,24
2,1,f4,hg,0,0,109,110
2,1,f4,hdiff,0,0,52,52
2,1,f4,hi,1,0,115,133
2,1,f4,hlength,0,0,109,110
2,1,f4,hmax,0,0,25,25
2,1,f4,hnba,0,0,53,53
2,1,f3,hg,0,0,28,28
2,1,f3,hdiff,0,0,37,26
2,1,f3,hi,1,0,23,27
2,1,f3,hlength,0,0,21,21
2,1,f3,hmax,0,0,24,25
2,1,f3,hnba,0,0,25,24
2,1,f6,hg,0,0,22,22
2,1,f6,hdiff,0,0,22,22
2,1,f6,hi,0,0,32,24
2,1,f6,hlength,0,0,32,32
2,1,f6,hmax,0,0,20,20
2,1,f6,hnba,0,0,28,28
3,1,f5,hg,0,0,16,16
3,1,f5,hdiff,0,0,22,22
3,1,f5,hi,0,0,16,16
3,1,f5,hlength,0,0,16,16
3,1,f5,hmax,0,0,20,16
3,1,f5,hnba,0,0,21,22
3,1,f1,hg,0,0,15,16
3,1,f1,hdiff,0,0,16,16
3,1,f2,hg,0,0,23,23
3,1,f2,hdiff,1,0,24,29
3,1,f2,hi,0,0,21,22
3,1,f2,hlength,0,0,22,21
3,1,f2,hmax,0,0,15,15
3,1,f2,hnba,0,0,25,24
3,1,f4,hg,0,0,109,110
3,1,f4,hdiff,0,0,52,52
3,1,f4,hi,1,0,106,133
3,1,f4,hlength,0,0,109,110
3,1,f4,hmax,0,0,25,25
3,1,f4,hnba,0,0,53,53
3,1,f3,hg,0,0,28,28
3,1,f3,hdiff,0,0,37,26
3,1,f3,hi,0,0,28,27
3,1,f3,hlength,0,0,21,21
3,1,f3,hmax,0,0,24,25
3,1,f3,hnba,0,0,25,24
3,1,f6,hg,0,0,22,22
3,1,f6,hdiff,0,0,22,22
3,1,f6,hi,1,0,18,24
3,1,f6,hlength,0,0,32,32
3,1,f6,hmax,0,0,20,20
3,1,f6,hnba,0,0,28,28
4,1,f5,hg,0,0,16,16
4,1,f5,hdiff,0,0,22,22
4,1,f5,hi,1,0,14,16
4,1,f5,hlength,0,0,16,16
4,1,f5,hmax,0,0,20,16
4,1,f5,hnba,0,0,21,22
4,1,f1,hg,0,0,15,16
4,1,f1,hdiff,0,0,16,16
4,1,f2,hg,0,0,23,23
4,1,f2,hdiff,1,0,24,29
4,1,f2,hi,1,0,19,22
4,1,f2,hlength,0,0,22,21
4,1,f2,hmax,0,0,15,15
4,1,f2,hnba,0,0,25,24
4,1,f4,hg,0,0,109,110
4,1,f4,hdiff,0,0,52,52
4,1,f4,hi,1,0,109,133
4,1,f4,hlength,0,0,109,110
4,1,f4,hmax,0,0,25,25
4,1,f4,hnba,0,0,53,53
4,1,f3,hg,0,0,28,28
4,1,f3,hdiff,0,0,37,26
4,1,f3,hi,0,0,27,27
4,1,f3,hlength,0,0,21,21
4,1,f3,hmax,0,0,24,25
4,1,f3,hnba,0,0,25,24
4,1,f6,hg,0,0,22,22
4,1,f6,hdiff,0,0,22,22
4,1,f6,hi,0,0,34,24
4,1,f6,hlength,0,0,32,32
4,1,f6,hmax,0,0,20,20
4,1,f6,hnba,0,0,28,28
5,1,f5,hg,0,0,16,16
5,1,f5,hdiff,0,0,24,22
5,1,f5,hi,0,0,16,16
5,1,f5,hlength,0,0,16,16
5,1,f5,hmax,1,0,14,16
5,1,f5,hnba,1,0,20,22
5,1,f1,hg,0,0,15,16
5,1,f1,hdiff,1,0,14,16
5,1,f2,hg,0,0,24,23
5,1,f2,hdiff,0,0,29,29
5,1,f2,hi,0,0,23,22
5,1,f2,hlength,1,0,19,21
5,1,f2,hmax,0,0,16,15
5,1,f2,hnba,1,0,19,24
5,1,f4,hg,0,0,109,110
5,1,f4,hdiff,1,0,45,52
5,1,f4,hi,1,0,79,133
5,1,f4,hlength,0,0,109,110
5,1,f4,hmax,1,0,18,25
5,1,f4,hnba,1,0,46,53
5,1,f3,hg,0,0,29,28
5,1,f3,hdiff,0,0,38,26
5,1,f3,hi,0,0,28,27
5,1,f3,hlength,1,0,18,21
5,1,f3,hmax,0,0,31,25
5,1,f3,hnba,1,0,19,24
5,1,f6,hg,1,0,18,22
5,1,f6,hdiff,0,0,22,22
5,1,f6,hi,0,0,28,24
5,1,f6,hlength,1,0,28,32
5,1,f6,hmax,1,0,18,20
5,1,f6,hnba,0,0,30,28
6,1,f5,hg,0,0,16,16
6,1,f5,hdiff,1,0,18,22
6,1,f5,hi,0,0,16,16
6,1,f5,hlength,0,0,16,16
6,1,f5,hmax,1,0,13,16
6,1,f5,hnba,1,0,16,22
6,1,f1,hg,1,0,14,16
6,1,f1,hdiff,1,0,14,16
6,1,f2,hg,0,0,25,23
6,1,f2,hdiff,1,0,17,29
6,1,f2,hi,1,0,19,22
6,1,f2,hlength,0,0,21,21
6,1,f2,hmax,0,0,14,15
6,1,f2,hnba,0,0,25,24
6,1,f4,hg,1,0,105,110
6,1,f4,hdiff,1,0,30,52
6,1,f4,hi,1,0,56,133
6,1,f4,hlength,1,0,105,110
6,1,f4,hmax,1,0,18,25
6,1,f4,hnba,1,0,30,53
6,1,f3,hg,0,0,27,28
6,1,f3,hdiff,0,0,29,26
6,1,f3,hi,0,0,28,27
6,1,f3,hlength,0,0,24,21
6,1,f3,hmax,0,0,48,25
6,1,f3,hnba,0,0,25,24
6,1,f6,hg,1,0,20,22
6,1,f6,hdiff,0,0,24,22
6,1,f6,hi,0,0,34,24
6,1,f6,hlength,1,0,24,32
6,1,f6,hmax,1,0,14,20
6,1,f6,hnba,0,0,36,28
7,2,f5,hg,0,0,14,16
7,2,f5,hdiff,1,0,16,22
7,2,f5,hi,0,0,20,16
7,2,f5,hlength,0,0,14,16
7,2,f5,hmax,0,0,18,16
7,2,f5,hnba,0,0,20,22
7,2,f1,hg,0,0,14,16
7,2,f1,hdiff,0,0,14,16
7,2,f2,hg,0,0,23,23
7,2,f2,hdiff,1,0,21,29
7,2,f2,hi,1,0,18,22
7,2,f2,hlength,0,0,20,21
