node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,0,15,15
0,1,f5,hdiff,0,0,15,15
0,1,f5,hi,1,0,14,17
0,1,f5,hlength,0,0,15,15
0,1,f5,hmax,0,0,15,15
0,1,f5,hnba,0,0,15,16
0,1,f1,hg,0,0,14,14
0,1,f1,hdiff,0,0,14,14
0,1,f2,hg,0,0,15,15
0,1,f2,hdiff,0,0,15,15
0,1,f2,hi,0,0,16,14
0,1,f2,hlength,0,0,14,13
0,1,f2,hmax,0,0,16,15
0,1,f2,hnba,0,0,16,13
0,1,f4,hg,0,0,15,15
0,1,f4,hdiff,0,0,15,15
0,1,f4,hi,1,0,15,17
0,1,f4,hlength,1,0,14,16
0,1,f4,hmax,0,0,15,16
0,1,f4,hnba,1,0,14,16
0,1,f3,hg,1,0,14,16
0,1,f3,hdiff,1,0,14,16
0,1,f3,hi,0,0,15,13
0,1,f3,hlength,0,0,14,13
0,1,f3,hmax,0,0,15,13
0,1,f3,hnba,0,0,14,14
0,1,f6,hg,0,0,15,15
0,1,f6,hdiff,0,0,15,15
0,1,f6,hi,1,0,14,17
0,1,f6,hlength,0,0,15,16
0,1,f6,hmax,0,0,15,15
0,1,f6,hnba,0,0,15,16
1,1,f5,hg,0,1,0,15
1,1,f5,hdiff,0,1,0,15
1,1,f5,hi,0,1,0,17
1,1,f5,hlength,0,1,0,15
1,1,f5,hmax,0,1,0,15
1,1,f5,hnba,0,1,0,16
1,1,f1,hg,0,1,0,14
1,1,f1,hdiff,0,1,0,14
1,1,f2,hg,0,1,0,15
1,1,f2,hdiff,0,1,0,15
1,1,f2,hi,0,1,0,14
1,1,f2,hlength,0,1,0,13
1,1,f2,hmax,0,1,0,15
1,1,f2,hnba,0,1,0,13
1,1,f4,hg,0,1,0,15
1,1,f4,hdiff,0,1,0,15
1,1,f4,hi,0,1,0,17
1,1,f4,hlength,0,1,0,16
1,1,f4,hmax,0,1,0,16
1,1,f4,hnba,0,1,0,16
1,1,f3,hg,0,1,0,16
1,1,f3,hdiff,0,1,0,16
1,1,f3,hi,0,1,0,13
1,1,f3,hlength,0,1,0,13
1,1,f3,hmax,0,1,0,13
1,1,f3,hnba,0,1,0,14
1,1,f6,hg,0,1,0,15
1,1,f6,hdiff,0,1,0,15
1,1,f6,hi,0,1,0,17
1,1,f6,hlength,0,1,0,16
1,1,f6,hmax,0,1,0,15
1,1,f6,hnba,0,1,0,16
2,1,f5,hg,0,1,0,15
2,1,f5,hdiff,0,1,0,15
2,1,f5,hi,0,1,0,17
2,1,f5,hlength,0,1,0,15
2,1,f5,hmax,0,1,0,15
2,1,f5,hnba,0,1,0,16
2,1,f1,hg,0,1,0,14
2,1,f1,hdiff,0,1,0,14
2,1,f2,hg,0,1,0,15
2,1,f2,hdiff,0,1,0,15
2,1,f2,hi,0,1,0,14
2,1,f2,hlength,0,1,0,13
2,1,f2,hmax,0,1,0,15
2,1,f2,hnba,0,1,0,13
