node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,0,27,26
0,1,f5,hdiff,0,0,23,24
0,1,f5,hi,0,0,51,26
0,1,f5,hlength,1,0,47,54
0,1,f5,hmax,0,0,15,16
0,1,f5,hnba,1,0,33,40
0,1,f1,hg,0,0,23,24
0,1,f1,hdiff,0,0,19,20
0,1,f2,hg,0,0,19,20
0,1,f2,hdiff,0,0,23,24
0,1,f2,hi,0,0,71,34
0,1,f2,hlength,0,0,79,80
0,1,f2,hmax,0,0,15,16
0,1,f2,hnba,0,0,47,48
0,1,f4,hg,0,0,239,240
0,1,f4,hdiff,0,0,51,52
0,1,f4,hi,0,0,293,258
0,1,f4,hlength,0,0,347,348
0,1,f4,hmax,1,0,225,230
0,1,f4,hnba,0,0,153,154
0,1,f3,hg,0,0,19,20
0,1,f3,hdiff,0,0,55,56
0,1,f3,hi,1,0,21,26
0,1,f3,hlength,0,0,21,22
0,1,f3,hmax,0,0,53,54
0,1,f3,hnba,0,0,47,48
0,1,f6,hg,0,0,57,40
0,1,f6,hdiff,1,0,23,46
0,1,f6,hi,1,0,215,230
0,1,f6,hlength,1,0,85,126
0,1,f6,hmax,1,0,127,132
0,1,f6,hnba,0,0,201,144
1,2,f5,hg,0,0,24,26
1,2,f5,hdiff,0,0,22,24
1,2,f5,hi,0,0,26,26
1,2,f5,hlength,0,0,52,54
1,2,f5,hmax,0,0,14,16
1,2,f5,hnba,0,0,38,40
1,2,f1,hg,0,0,22,24
1,2,f1,hdiff,0,0,18,20
1,2,f2,hg,0,0,18,20
1,2,f2,hdiff,1,0,20,24
1,2,f2,hi,1,0,24,34
1,2,f2,hlength,0,0,78,80
1,2,f2,hmax,0,0,14,16
1,2,f2,hnba,1,0,38,48
1,2,f4,hg,0,0,238,240
1,2,f4,hdiff,0,0,50,52
1,2,f4,hi,0,0,278,258
1,2,f4,hlength,0,0,346,348
1,2,f4,hmax,1,0,224,230
1,2,f4,hnba,0,0,152,154
1,2,f3,hg,0,0,20,20
1,2,f3,hdiff,1,0,46,56
1,2,f3,hi,0,0,34,26
1,2,f3,hlength,1,0,18,22
1,2,f3,hmax,0,0,52,54
1,2,f3,hnba,1,0,38,48
1,2,f6,hg,0,0,38,40
1,2,f6,hdiff,0,0,46,46
1,2,f6,hi,0,0,246,230
1,2,f6,hlength,0,0,124,126
1,2,f6,hmax,1,0,124,132
1,2,f6,hnba,1,0,98,144
2,3,f5,hg,0,0,25,26
2,3,f5,hdiff,1,0,17,24
2,3,f5,hi,1,0,21,26
2,3,f5,hlength,1,0,25,54
2,3,f5,hmax,0,0,13,16
2,3,f5,hnba,1,0,21,40
2,3,f1,hg,0,0,23,24
2,3,f1,hdiff,0,0,17,20
2,3,f2,hg,0,0,17,20
2,3,f2,hdiff,0,0,21,24
2,3,f2,hi,1,0,19,34
2,3,f2,hlength,1,0,25,80
2,3,f2,hmax,0,0,13,16
2,3,f2,hnba,0,0,79,48
2,3,f4,hg,1,0,55,240
2,3,f4,hdiff,0,0,49,52
2,3,f4,hi,1,0,241,258
2,3,f4,hlength,1,0,213,348
2,3,f4,hmax,1,0,223,230
2,3,f4,hnba,0,0,151,154
2,3,f3,hg,0,0,19,20
2,3,f3,hdiff,1,0,29,56
2,3,f3,hi,0,0,27,26
2,3,f3,hlength,1,0,17,22
2,3,f3,hmax,0,0,55,54
2,3,f3,hnba,0,0,79,48
2,3,f6,hg,0,0,55,40
2,3,f6,hdiff,0,0,45,46
2,3,f6,hi,1,0,121,230
2,3,f6,hlength,1,0,83,126
2,3,f6,hmax,0,0,183,132
2,3,f6,hnba,0,0,141,144
3,4,f5,hg,0,0,22,26
3,4,f5,hdiff,0,0,22,24
3,4,f5,hi,1,0,12,26
3,4,f5,hlength,0,0,52,54
3,4,f5,hmax,0,0,12,16
3,4,f5,hnba,1,0,26,40
3,4,f1,hg,0,0,22,24
3,4,f1,hdiff,0,0,16,20
3,4,f2,hg,0,0,26,20
3,4,f2,hdiff,1,0,18,24
3,4,f2,hi,1,0,16,34
3,4,f2,hlength,1,0,40,80
3,4,f2,hmax,0,0,12,16
3,4,f2,hnba,0,0,52,48
3,4,f4,hg,1,0,148,240
3,4,f4,hdiff,0,0,48,52
3,4,f4,hi,1,0,204,258
3,4,f4,hlength,1,0,254,348
3,4,f4,hmax,0,0,226,230
3,4,f4,hnba,0,0,150,154
3,4,f3,hg,0,0,16,20
3,4,f3,hdiff,1,0,40,56
3,4,f3,hi,1,0,16,26
3,4,f3,hlength,0,0,18,22
3,4,f3,hmax,0,0,50,54
3,4,f3,hnba,0,0,52,48
3,4,f6,hg,0,0,36,40
3,4,f6,hdiff,0,0,46,46
3,4,f6,hi,1,0,206,230
3,4,f6,hlength,1,0,82,126
3,4,f6,hmax,1,0,122,132
3,4,f6,hnba,0,0,178,144
4,4,f5,hg,0,0,22,26
4,4,f5,hdiff,0,0,26,24
4,4,f5,hi,1,0,16,26
4,4,f5,hlength,0,0,50,54
4,4,f5,hmax,0,0,12,16
4,4,f5,hnba,0,0,38,40
4,4,f1,hg,0,0,20,24
4,4,f1,hdiff,0,0,20,20
4,4,f2,hg,0,0,16,20
4,4,f2,hdiff,1,0,16,24
4,4,f2,hi,1,0,22,34
4,4,f2,hlength,1,0,24,80
4,4,f2,hmax,0,0,12,16
4,4,f2,hnba,0,0,50,48
4,4,f4,hg,0,0,236,240
4,4,f4,hdiff,0,0,50,52
4,4,f4,hi,1,0,116,258
4,4,f4,hlength,0,0,344,348
4,4,f4,hmax,0,0,246,230
4,4,f4,hnba,0,0,152,154
4,4,f3,hg,0,0,20,20
4,4,f3,hdiff,1,0,22,56
4,4,f3,hi,0,0,28,26
4,4,f3,hlength,0,0,18,22
4,4,f3,hmax,0,0,54,54
4,4,f3,hnba,0,0,50,48
4,4,f6,hg,0,0,36,40
4,4,f6,hdiff,0,0,44,46
4,4,f6,hi,1,0,206,230
4,4,f6,hlength,0,0,122,126
4,4,f6,hmax,1,0,42,132
4,4,f6,hnba,0,0,180,144
5,5,f5,hg,0,0,21,26
5,5,f5,hdiff,1,0,17,24
5,5,f5,hi,1,0,15,26
5,5,f5,hlength,1,0,29,54
5,5,f5,hmax,0,0,13,16
5,5,f5,hnba,1,0,21,40
5,5,f1,hg,0,0,19,24
5,5,f1,hdiff,0,0,17,20
5,5,f2,hg,0,0,25,20
5,5,f2,hdiff,1,0,17,24
5,5,f2,hi,1,0,19,34
5,5,f2,hlength,1,0,25,80
5,5,f2,hmax,0,0,13,16
5,5,f2,hnba,0,0,67,48
5,5,f4,hg,0,0,237,240
5,5,f4,hdiff,0,0,47,52
5,5,f4,hi,0,0,309,258
5,5,f4,hlength,1,0,213,348
5,5,f4,hmax,0,0,261,230
5,5,f4,hnba,0,0,217,154
5,5,f3,hg,0,0,15,20
5,5,f3,hdiff,1,0,27,56
5,5,f3,hi,1,0,17,26
5,5,f3,hlength,0,0,17,22
5,5,f3,hmax,0,0,53,54
5,5,f3,hnba,0,0,67,48
5,5,f6,hg,0,0,53,40
5,5,f6,hdiff,0,0,69,46
5,5,f6,hi,1,0,207,230
5,5,f6,hlength,0,0,257,126
5,5,f6,hmax,0,0,257,132
5,5,f6,hnba,0,0,139,144
6,5,f5,hg,0,0,27,26
6,5,f5,hdiff,1,0,15,24
6,5,f5,hi,1,0,13,26
6,5,f5,hlength,1,0,19,54
6,5,f5,hmax,0,0,11,16
6,5,f5,hnba,1,0,31,40
6,5,f1,hg,0,0,21,24
6,5,f1,hdiff,0,0,15,20
6,5,f2,hg,0,0,21,20
6,5,f2,hdiff,1,0,15,24
6,5,f2,hi,1,0,15,34
6,5,f2,hlength,1,0,59,80
6,5,f2,hmax,0,0,11,16
6,5,f2,hnba,0,0,65,48
6,5,f4,hg,1,0,213,240
6,5,f4,hdiff,1,0,35,52
6,5,f4,hi,1,0,235,258
6,5,f4,hlength,1,0,105,348
6,5,f4,hmax,0,0,251,230
6,5,f4,hnba,0,0,281,154
6,5,f3,hg,0,0,15,20
6,5,f3,hdiff,1,0,41,56
6,5,f3,hi,1,0,15,26
6,5,f3,hlength,1,0,11,22
6,5,f3,hmax,0,0,55,54
6,5,f3,hnba,0,0,65,48
6,5,f6,hg,0,0,35,40
6,5,f6,hdiff,0,0,49,46
6,5,f6,hi,1,0,157,230
6,5,f6,hlength,0,0,331,126
6,5,f6,hmax,1,0,123,132
