node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,1,0,10,14
0,1,f5,hdiff,1,0,10,13
0,1,f5,hi,1,0,10,16
0,1,f5,hlength,1,0,10,29
0,1,f5,hmax,0,0,15,16
0,1,f5,hnba,0,0,23,15
0,1,f1,hg,0,0,10,11
0,1,f1,hdiff,0,0,10,11
0,1,f2,hg,0,0,13,13
0,1,f2,hdiff,0,0,12,13
0,1,f2,hi,0,0,10,11
0,1,f2,hlength,0,0,27,20
0,1,f2,hmax,0,0,21,20
0,1,f2,hnba,0,0,25,15
0,1,f4,hg,1,0,12,19
0,1,f4,hdiff,0,0,12,13
0,1,f4,hi,0,0,66,16
0,1,f4,hlength,0,0,92,13
0,1,f4,hmax,0,0,99,46
0,1,f4,hnba,1,0,33,178
0,1,f3,hg,0,0,38,31
0,1,f3,hdiff,1,0,27,39
0,1,f3,hi,0,0,20,21
0,1,f3,hlength,0,0,41,19
0,1,f3,hmax,1,0,53,61
0,1,f3,hnba,1,0,38,42
0,1,f6,hg,0,0,15,14
0,1,f6,hdiff,0,0,13,14
0,1,f6,hi,0,0,49,22
0,1,f6,hlength,0,0,95,72
0,1,f6,hmax,0,0,62,16
0,1,f6,hnba,1,0,36,114
1,2,f5,hg,1,0,10,14
1,2,f5,hdiff,0,0,11,13
1,2,f5,hi,1,0,13,16
1,2,f5,hlength,0,0,28,29
1,2,f5,hmax,0,0,14,16
1,2,f5,hnba,0,0,13,15
1,2,f1,hg,0,0,9,11
1,2,f1,hdiff,0,0,9,11
1,2,f2,hg,1,0,10,13
1,2,f2,hdiff,1,0,10,13
1,2,f2,hi,0,0,14,11
1,2,f2,hlength,1,0,13,20
1,2,f2,hmax,1,0,11,20
1,2,f2,hnba,1,0,12,15
1,2,f4,hg,1,0,11,19
1,2,f4,hdiff,0,0,12,13
1,2,f4,hi,0,0,14,16
1,2,f4,hlength,0,0,147,13
1,2,f4,hmax,0,0,44,46
1,2,f4,hnba,0,0,203,178
1,2,f3,hg,0,0,37,31
1,2,f3,hdiff,1,0,26,39
1,2,f3,hi,0,0,19,21
1,2,f3,hlength,0,0,53,19
1,2,f3,hmax,0,0,60,61
1,2,f3,hnba,1,0,12,42
1,2,f6,hg,0,0,12,14
1,2,f6,hdiff,0,0,12,14
1,2,f6,hi,0,0,65,22
1,2,f6,hlength,0,0,147,72
1,2,f6,hmax,0,0,14,16
1,2,f6,hnba,1,0,71,114
2,2,f5,hg,1,0,10,14
2,2,f5,hdiff,0,0,11,13
2,2,f5,hi,1,0,13,16
2,2,f5,hlength,0,0,28,29
2,2,f5,hmax,0,0,14,16
2,2,f5,hnba,0,0,13,15
2,2,f1,hg,0,0,9,11
2,2,f1,hdiff,0,0,9,11
2,2,f2,hg,1,0,10,13
2,2,f2,hdiff,1,0,10,13
2,2,f2,hi,0,0,9,11
2,2,f2,hlength,1,0,13,20
2,2,f2,hmax,1,0,11,20
2,2,f2,hnba,1,0,12,15
2,2,f4,hg,1,0,11,19
2,2,f4,hdiff,0,0,12,13
2,2,f4,hi,0,0,14,16
2,2,f4,hlength,0,0,147,13
2,2,f4,hmax,0,0,44,46
2,2,f4,hnba,0,0,203,178
2,2,f3,hg,0,0,37,31
2,2,f3,hdiff,1,0,26,39
2,2,f3,hi,0,0,19,21
2,2,f3,hlength,0,0,53,19
2,2,f3,hmax,0,0,60,61
2,2,f3,hnba,1,0,12,42
2,2,f6,hg,0,0,12,14
2,2,f6,hdiff,0,0,12,14
2,2,f6,hi,0,0,75,22
2,2,f6,hlength,0,0,147,72
2,2,f6,hmax,0,0,14,16
2,2,f6,hnba,1,0,71,114
3,3,f5,hg,1,0,10,14
3,3,f5,hdiff,0,0,10,13
3,3,f5,hi,0,0,13,16
3,3,f5,hlength,0,0,27,29
3,3,f5,hmax,1,0,11,16
3,3,f5,hnba,0,0,26,15
3,3,f1,hg,0,0,8,11
3,3,f1,hdiff,0,0,8,11
3,3,f2,hg,0,0,12,13
3,3,f2,hdiff,1,0,9,13
3,3,f2,hi,0,0,13,11
3,3,f2,hlength,1,0,14,20
3,3,f2,hmax,1,0,10,20
3,3,f2,hnba,0,0,22,15
3,3,f4,hg,1,0,8,19
3,3,f4,hdiff,0,0,11,13
3,3,f4,hi,0,0,13,16
3,3,f4,hlength,0,0,146,13
3,3,f4,hmax,0,0,43,46
3,3,f4,hnba,0,0,202,178
3,3,f3,hg,0,0,36,31
3,3,f3,hdiff,1,0,25,39
3,3,f3,hi,0,0,18,21
3,3,f3,hlength,0,0,21,19
3,3,f3,hmax,0,0,59,61
3,3,f3,hnba,1,0,19,42
3,3,f6,hg,0,0,13,14
3,3,f6,hdiff,0,0,15,14
3,3,f6,hi,0,0,108,22
3,3,f6,hlength,1,0,68,72
3,3,f6,hmax,0,0,96,16
3,3,f6,hnba,0,0,124,114
4,4,f5,hg,1,0,8,14
4,4,f5,hdiff,0,0,9,13
4,4,f5,hi,0,0,16,16
4,4,f5,hlength,0,0,29,29
4,4,f5,hmax,0,0,12,16
4,4,f5,hnba,0,0,20,15
4,4,f1,hg,0,0,7,11
4,4,f1,hdiff,0,0,7,11
4,4,f2,hg,0,0,11,13
4,4,f2,hdiff,1,0,8,13
4,4,f2,hi,0,0,7,11
4,4,f2,hlength,1,0,13,20
4,4,f2,hmax,1,0,9,20
4,4,f2,hnba,1,0,10,15
4,4,f4,hg,1,0,7,19
4,4,f4,hdiff,0,0,10,13
4,4,f4,hi,0,0,12,16
4,4,f4,hlength,0,0,145,13
4,4,f4,hmax,0,0,42,46
4,4,f4,hnba,0,0,201,178
4,4,f3,hg,0,0,35,31
4,4,f3,hdiff,1,0,24,39
4,4,f3,hi,0,0,17,21
4,4,f3,hlength,1,0,9,19
4,4,f3,hmax,0,0,58,61
4,4,f3,hnba,1,0,21,42
4,4,f6,hg,0,0,10,14
4,4,f6,hdiff,0,0,10,14
4,4,f6,hi,0,0,94,22
4,4,f6,hlength,0,0,68,72
4,4,f6,hmax,0,0,12,16
4,4,f6,hnba,1,0,98,114
5,5,f5,hg,1,0,8,14
5,5,f5,hdiff,0,0,8,13
5,5,f5,hi,0,0,16,16
5,5,f5,hlength,1,0,13,29
5,5,f5,hmax,1,0,8,16
5,5,f5,hnba,1,0,9,15
5,5,f1,hg,0,0,7,11
5,5,f1,hdiff,0,0,7,11
5,5,f2,hg,0,0,8,13
5,5,f2,hdiff,0,0,9,13
5,5,f2,hi,0,0,7,11
5,5,f2,hlength,1,0,13,20
5,5,f2,hmax,1,0,9,20
5,5,f2,hnba,0,0,11,15
5,5,f4,hg,1,0,11,19
5,5,f4,hdiff,0,0,8,13
5,5,f4,hi,0,0,12,16
5,5,f4,hlength,0,0,8,13
5,5,f4,hmax,0,0,135,46
5,5,f4,hnba,1,0,142,178
5,5,f3,hg,0,0,32,31
5,5,f3,hdiff,1,0,25,39
5,5,f3,hi,0,0,17,21
5,5,f3,hlength,1,0,10,19
5,5,f3,hmax,1,0,16,61
5,5,f3,hnba,1,0,23,42
5,5,f6,hg,1,0,8,14
5,5,f6,hdiff,1,0,7,14
5,5,f6,hi,0,0,92,22
5,5,f6,hlength,1,0,66,72
5,5,f6,hmax,0,0,102,16
5,5,f6,hnba,1,0,59,114
6,5,f5,hg,0,0,10,14
6,5,f5,hdiff,0,0,8,13
6,5,f5,hi,1,0,6,16
6,5,f5,hlength,1,0,9,29
6,5,f5,hmax,0,0,11,16
6,5,f5,hnba,1,0,9,15
6,5,f1,hg,0,0,6,11
6,5,f1,hdiff,0,0,6,11
6,5,f2,hg,0,0,10,13
6,5,f2,hdiff,1,0,6,13
6,5,f2,hi,0,0,11,11
6,5,f2,hlength,0,0,33,20
6,5,f2,hmax,1,0,6,20
6,5,f2,hnba,0,0,18,15
6,5,f4,hg,1,0,6,19
6,5,f4,hdiff,1,0,6,13
6,5,f4,hi,0,0,32,16
6,5,f4,hlength,0,0,207,13
6,5,f4,hmax,0,0,135,46
6,5,f4,hnba,0,0,234,178
6,5,f3,hg,0,0,35,31
6,5,f3,hdiff,1,0,22,39
6,5,f3,hi,0,0,20,21
6,5,f3,hlength,0,0,19,19
6,5,f3,hmax,1,0,25,61
6,5,f3,hnba,0,0,45,42
6,5,f6,hg,0,0,11,14
6,5,f6,hdiff,0,0,11,14
6,5,f6,hi,0,0,52,22
6,5,f6,hlength,0,0,86,72
6,5,f6,hmax,0,0,98,16
6,5,f6,hnba,1,0,87,114
7,5,f5,hg,1,0,8,14
7,5,f5,hdiff,0,0,8,13
7,5,f5,hi,1,0,6,16
7,5,f5,hlength,0,0,46,29
7,5,f5,hmax,0,0,11,16
7,5,f5,hnba,0,0,37,15
7,5,f1,hg,0,0,6,11
7,5,f1,hdiff,0,0,6,11
7,5,f2,hg,0,0,10,13
7,5,f2,hdiff,1,0,6,13
7,5,f2,hi,0,0,6,11
7,5,f2,hlength,1,0,10,20
7,5,f2,hmax,1,0,6,20
7,5,f2,hnba,0,0,15,15
7,5,f4,hg,1,0,6,19
7,5,f4,hdiff,1,0,6,13
7,5,f4,hi,0,0,31,16
7,5,f4,hlength,0,0,216,13
7,5,f4,hmax,0,0,135,46
7,5,f4,hnba,0,0,234,178
7,5,f3,hg,1,0,22,31
7,5,f3,hdiff,1,0,23,39
7,5,f3,hi,0,0,20,21
7,5,f3,hlength,0,0,14,19
7,5,f3,hmax,0,0,65,61
7,5,f3,hnba,1,0,33,42
7,5,f6,hg,0,0,11,14
7,5,f6,hdiff,0,0,11,14
7,5,f6,hi,0,0,99,22
7,5,f6,hlength,0,0,108,72
7,5,f6,hmax,0,0,94,16
7,5,f6,hnba,1,0,87,114
8,5,f5,hg,0,0,18,14
8,5,f5,hdiff,0,0,14,13
8,5,f5,hi,0,0,17,16
8,5,f5,hlength,1,0,17,29
8,5,f5,hmax,0,0,22,16
8,5,f5,hnba,0,0,28,15
8,5,f1,hg,0,0,11,11
8,5,f1,hdiff,0,0,11,11
8,5,f2,hg,0,0,22,13
8,5,f2,hdiff,0,0,13,13
8,5,f2,hi,0,0,11,11
8,5,f2,hlength,0,0,18,20
8,5,f2,hmax,0,0,19,20
8,5,f2,hnba,0,0,47,15
8,5,f4,hg,0,0,18,19
8,5,f4,hdiff,0,0,14,13
8,5,f4,hi,0,0,94,16
8,5,f4,hlength,0,0,119,13
8,5,f4,hmax,0,0,164,46
8,5,f4,hnba,1,0,30,178
8,5,f3,hg,1,0,24,31
8,5,f3,hdiff,1,0,23,39
8,5,f3,hi,0,0,16,21
8,5,f3,hlength,0,0,49,19
8,5,f3,hmax,1,0,41,61
8,5,f3,hnba,1,0,34,42
8,5,f6,hg,0,0,18,14
8,5,f6,hdiff,0,0,20,14
8,5,f6,hi,0,0,142,22
8,5,f6,hlength,0,0,108,72
