node_index,node_cost,search,heuristic,failure,error,result,source_result
0,1,f5,hg,0,1,0,9
0,1,f5,hdiff,0,1,0,9
0,1,f5,hi,0,1,0,11
0,1,f5,hlength,0,1,0,9
0,1,f5,hmax,0,1,0,10
0,1,f5,hnba,0,1,0,10
0,1,f1,hg,0,1,0,9
0,1,f1,hdiff,0,1,0,9
0,1,f2,hg,0,1,0,9
0,1,f2,hdiff,0,1,0,9
0,1,f2,hi,0,1,0,10
0,1,f2,hlength,0,1,0,10
0,1,f2,hmax,0,1,0,9
0,1,f2,hnba,0,1,0,9
0,1,f4,hg,0,1,0,9
0,1,f4,hdiff,0,1,0,9
0,1,f4,hi,0,1,0,11
0,1,f4,hlength,0,1,0,9
0,1,f4,hmax,0,1,0,9
0,1,f4,hnba,0,1,0,9
0,1,f3,hg,0,1,0,11
0,1,f3,hdiff,0,1,0,11
0,1,f3,hi,0,1,0,9
0,1,f3,hlength,0,1,0,10
0,1,f3,hmax,0,1,0,9
0,1,f3,hnba,0,1,0,10
0,1,f6,hg,0,1,0,9
0,1,f6,hdiff,0,1,0,9
0,1,f6,hi,0,1,0,11
0,1,f6,hlength,0,1,0,10
0,1,f6,hmax,0,1,0,10
0,1,f6,hnba,0,1,0,10
1,1,f5,hg,0,1,0,9
1,1,f5,hdiff,0,1,0,9
1,1,f5,hi,0,1,0,11
1,1,f5,hlength,0,1,0,9
1,1,f5,hmax,0,1,0,10
1,1,f5,hnba,0,1,0,10
1,1,f1,hg,0,1,0,9
1,1,f1,hdiff,0,1,0,9
1,1,f2,hg,0,1,0,9
1,1,f2,hdiff,0,1,0,9
1,1,f2,hi,0,1,0,10
1,1,f2,hlength,0,1,0,10
1,1,f2,hmax,0,1,0,9
1,1,f2,hnba,0,1,0,9
1,1,f4,hg,0,1,0,9
1,1,f4,hdiff,0,1,0,9
1,1,f4,hi,0,1,0,11
1,1,f4,hlength,0,1,0,9
1,1,f4,hmax,0,1,0,9
1,1,f4,hnba,0,1,0,9
1,1,f3,hg,0,1,0,11
1,1,f3,hdiff,0,1,0,11
1,1,f3,hi,0,1,0,9
1,1,f3,hlength,0,1,0,10
1,1,f3,hmax,0,1,0,9
1,1,f3,hnba,0,1,0,10
1,1,f6,hg,0,1,0,9
1,1,f6,hdiff,0,1,0,9
1,1,f6,hi,0,1,0,11
1,1,f6,hlength,0,1,0,10
1,1,f6,hmax,0,1,0,10
1,1,f6,hnba,0,1,0,10
2,1,f5,hg,0,1,0,9
2,1,f5,hdiff,0,1,0,9
2,1,f5,hi,0,1,0,11
2,1,f5,hlength,0,1,0,9
2,1,f5,hmax,0,1,0,10
2,1,f5,hnba,0,1,0,10
2,1,f1,hg,0,1,0,9
2,1,f1,hdiff,0,1,0,9
2,1,f2,hg,0,1,0,9
2,1,f2,hdiff,0,1,0,9
2,1,f2,hi,0,1,0,10
2,1,f2,hlength,0,1,0,10
2,1,f2,hmax,0,1,0,9
2,1,f2,hnba,0,1,0,9
2,1,f4,hg,0,1,0,9
2,1,f4,hdiff,0,1,0,9
2,1,f4,hi,0,1,0,11
2,1,f4,hlength,0,1,0,9
2,1,f4,hmax,0,1,0,9
2,1,f4,hnba,0,1,0,9
2,1,f3,hg,0,1,0,11
2,1,f3,hdiff,0,1,0,11
2,1,f3,hi,0,1,0,9
2,1,f3,hlength,0,1,0,10
2,1,f3,hmax,0,1,0,9
2,1,f3,hnba,0,1,0,10
2,1,f6,hg,0,1,0,9
2,1,f6,hdiff,0,1,0,9
2,1,f6,hi,0,1,0,11
2,1,f6,hlength,0,1,0,10
2,1,f6,hmax,0,1,0,10
2,1,f6,hnba,0,1,0,10
3,1,f5,hg,0,1,0,9
3,1,f5,hdiff,0,1,0,9
3,1,f5,hi,0,1,0,11
3,1,f5,hlength,0,1,0,9
3,1,f5,hmax,0,1,0,10
3,1,f5,hnba,0,1,0,10
3,1,f1,hg,0,1,0,9
3,1,f1,hdiff,0,1,0,9
3,1,f2,hg,0,1,0,9
3,1,f2,hdiff,0,1,0,9
3,1,f2,hi,0,1,0,10
3,1,f2,hlength,0,1,0,10
3,1,f2,hmax,0,1,0,9
3,1,f2,hnba,0,1,0,9
3,1,f4,hg,0,1,0,9
3,1,f4,hdiff,0,1,0,9
3,1,f4,hi,0,1,0,11
3,1,f4,hlength,0,1,0,9
3,1,f4,hmax,0,1,0,9
3,1,f4,hnba,0,1,0,9
3,1,f3,hg,0,1,0,11
3,1,f3,hdiff,0,1,0,11
3,1,f3,hi,0,1,0,9
3,1,f3,hlength,0,1,0,10
